성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
남성,1974,이혼,있슴,910.0,241.61901596892534,광주/전남/전북/제주도,47,건설 및 광업 단순 종사원,중년
남성,1945,결혼,있슴,910.0,76.16,서울,76,건설 및 광업 단순 종사원,노년
남성,1973,무응답,있슴,910.0,300.0,서울,48,건설 및 광업 단순 종사원,중년
남성,1964,결혼,있슴,910.0,241.61901596892534,대전/충남,57,건설 및 광업 단순 종사원,중년
남성,1959,이혼,없슴,910.0,241.61901596892534,부산/경남/울산,62,건설 및 광업 단순 종사원,노년
남성,1969,무응답,있슴,910.0,241.61901596892534,광주/전남/전북/제주도,52,건설 및 광업 단순 종사원,중년
남성,1983,무응답,있슴,910.0,144.0,서울,38,건설 및 광업 단순 종사원,중년
남성,1968,결혼,없슴,910.0,241.61901596892534,광주/전남/전북/제주도,53,건설 및 광업 단순 종사원,중년
남성,1974,무응답,없슴,910.0,241.61901596892534,서울,47,건설 및 광업 단순 종사원,중년
남성,1950,결혼,있슴,910.0,241.61901596892534,부산/경남/울산,71,건설 및 광업 단순 종사원,노년
남성,1950,결혼,없슴,910.0,213.0,부산/경남/울산,71,건설 및 광업 단순 종사원,노년
남성,1989,무응답,없슴,910.0,241.61901596892534,광주/전남/전북/제주도,32,건설 및 광업 단순 종사원,중년
남성,1954,결혼,있슴,910.0,241.61901596892534,광주/전남/전북/제주도,67,건설 및 광업 단순 종사원,노년
남성,1957,결혼,없슴,910.0,210.0,광주/전남/전북/제주도,64,건설 및 광업 단순 종사원,노년
남성,1955,이혼,없슴,910.0,241.61901596892534,광주/전남/전북/제주도,66,건설 및 광업 단순 종사원,노년
남성,1970,결혼,없슴,910.0,232.5,서울,51,건설 및 광업 단순 종사원,중년
남성,1957,무응답,없슴,910.0,241.61901596892534,대전/충남,64,건설 및 광업 단순 종사원,노년
남성,1962,무응답,없슴,910.0,241.61901596892534,부산/경남/울산,59,건설 및 광업 단순 종사원,중년
남성,1958,이혼,있슴,910.0,86.3,수도권,63,건설 및 광업 단순 종사원,노년
남성,1962,결혼,있슴,910.0,300.0,수도권,59,건설 및 광업 단순 종사원,중년
여성,1956,이혼,있슴,910.0,241.61901596892534,대구/경북,65,건설 및 광업 단순 종사원,노년
여성,1950,이혼,있슴,910.0,241.61901596892534,대구/경북,71,건설 및 광업 단순 종사원,노년
남성,1962,결혼,없슴,910.0,228.0,수도권,59,건설 및 광업 단순 종사원,중년
남성,1974,결혼,없슴,910.0,60.0,대전/충남,47,건설 및 광업 단순 종사원,중년
남성,1963,무응답,없슴,910.0,241.61901596892534,대전/충남,58,건설 및 광업 단순 종사원,중년
남성,1966,무응답,없슴,910.0,241.61901596892534,강원/충북,55,건설 및 광업 단순 종사원,중년
남성,1980,무응답,없슴,910.0,241.61901596892534,수도권,41,건설 및 광업 단순 종사원,중년
여성,1992,무응답,없슴,392.0,122.0,수도권,29,여행 안내 및 접수 사무원,청년
여성,1995,무응답,없슴,392.0,155.5,서울,26,여행 안내 및 접수 사무원,청년
여성,1975,무응답,없슴,392.0,190.0,부산/경남/울산,46,여행 안내 및 접수 사무원,중년
남성,1943,결혼,있슴,392.0,20.0,대구/경북,78,여행 안내 및 접수 사무원,노년
여성,1986,무응답,있슴,392.0,142.0,대구/경북,35,여행 안내 및 접수 사무원,중년
여성,1991,무응답,없슴,392.0,45.0,수도권,30,여행 안내 및 접수 사무원,중년
남성,1994,무응답,없슴,392.0,80.0,대전/충남,27,여행 안내 및 접수 사무원,청년
남성,1978,결혼,있슴,392.0,229.3,대전/충남,43,여행 안내 및 접수 사무원,중년
남성,1963,결혼,있슴,392.0,666.66,대전/충남,58,여행 안내 및 접수 사무원,중년
여성,1985,결혼,없슴,392.0,266.0,서울,36,여행 안내 및 접수 사무원,중년
여성,1976,결혼,있슴,392.0,30.0,광주/전남/전북/제주도,45,여행 안내 및 접수 사무원,중년
여성,1981,무응답,있슴,392.0,150.0,강원/충북,40,여행 안내 및 접수 사무원,중년
여성,1987,무응답,없슴,392.0,150.0,강원/충북,34,여행 안내 및 접수 사무원,중년
남성,1983,무응답,없슴,761.0,191.3,서울,38,전기 및 전자기기 설치 및 수리원,중년
남성,1960,결혼,있슴,761.0,397.5,서울,61,전기 및 전자기기 설치 및 수리원,노년
남성,1984,결혼,없슴,761.0,266.7,수도권,37,전기 및 전자기기 설치 및 수리원,중년
남성,1978,결혼,있슴,761.0,241.61901596892534,서울,43,전기 및 전자기기 설치 및 수리원,중년
남성,1983,결혼,있슴,761.0,300.0,대전/충남,38,전기 및 전자기기 설치 및 수리원,중년
남성,1982,결혼,있슴,761.0,410.0,수도권,39,전기 및 전자기기 설치 및 수리원,중년
남성,1983,무응답,있슴,761.0,150.0,서울,38,전기 및 전자기기 설치 및 수리원,중년
남성,1977,결혼,없슴,761.0,341.6,서울,44,전기 및 전자기기 설치 및 수리원,중년
남성,1968,결혼,있슴,761.0,526.4,서울,53,전기 및 전자기기 설치 및 수리원,중년
남성,1974,결혼,없슴,761.0,116.0,서울,47,전기 및 전자기기 설치 및 수리원,중년
남성,1973,결혼,없슴,761.0,241.61901596892534,수도권,48,전기 및 전자기기 설치 및 수리원,중년
남성,1970,결혼,없슴,761.0,187.7,서울,51,전기 및 전자기기 설치 및 수리원,중년
남성,1986,무응답,없슴,761.0,230.6,서울,35,전기 및 전자기기 설치 및 수리원,중년
남성,1985,결혼,없슴,761.0,283.7,수도권,36,전기 및 전자기기 설치 및 수리원,중년
남성,1970,이혼,있슴,761.0,206.0,부산/경남/울산,51,전기 및 전자기기 설치 및 수리원,중년
남성,1959,결혼,없슴,761.0,250.0,부산/경남/울산,62,전기 및 전자기기 설치 및 수리원,노년
남성,1979,무응답,없슴,761.0,200.0,부산/경남/울산,42,전기 및 전자기기 설치 및 수리원,중년
남성,1983,무응답,없슴,761.0,241.61901596892534,부산/경남/울산,38,전기 및 전자기기 설치 및 수리원,중년
남성,1970,결혼,있슴,761.0,241.61901596892534,부산/경남/울산,51,전기 및 전자기기 설치 및 수리원,중년
남성,1981,무응답,없슴,761.0,247.3,부산/경남/울산,40,전기 및 전자기기 설치 및 수리원,중년
남성,1979,결혼,없슴,761.0,370.5,수도권,42,전기 및 전자기기 설치 및 수리원,중년
남성,1978,무응답,없슴,761.0,207.5,대구/경북,43,전기 및 전자기기 설치 및 수리원,중년
남성,1986,무응답,없슴,761.0,266.6,수도권,35,전기 및 전자기기 설치 및 수리원,중년
남성,1989,무응답,없슴,761.0,207.0,수도권,32,전기 및 전자기기 설치 및 수리원,중년
남성,1987,무응답,없슴,761.0,220.0,수도권,34,전기 및 전자기기 설치 및 수리원,중년
남성,1968,결혼,없슴,761.0,248.4,수도권,53,전기 및 전자기기 설치 및 수리원,중년
남성,1954,결혼,있슴,761.0,241.61901596892534,수도권,67,전기 및 전자기기 설치 및 수리원,노년
남성,1979,결혼,있슴,761.0,300.0,광주/전남/전북/제주도,42,전기 및 전자기기 설치 및 수리원,중년
남성,1969,결혼,있슴,761.0,229.0,대전/충남,52,전기 및 전자기기 설치 및 수리원,중년
남성,1972,결혼,없슴,761.0,215.0,대전/충남,49,전기 및 전자기기 설치 및 수리원,중년
남성,1975,무응답,있슴,761.0,90.0,수도권,46,전기 및 전자기기 설치 및 수리원,중년
남성,1959,결혼,없슴,761.0,169.0,수도권,62,전기 및 전자기기 설치 및 수리원,노년
남성,1961,결혼,있슴,761.0,250.0,수도권,60,전기 및 전자기기 설치 및 수리원,노년
남성,1970,결혼,없슴,761.0,662.5,수도권,51,전기 및 전자기기 설치 및 수리원,중년
남성,1953,결혼,있슴,761.0,181.7,수도권,68,전기 및 전자기기 설치 및 수리원,노년
남성,1979,결혼,없슴,761.0,241.61901596892534,대전/충남,42,전기 및 전자기기 설치 및 수리원,중년
남성,1949,결혼,없슴,761.0,216.0,수도권,72,전기 및 전자기기 설치 및 수리원,노년
남성,1973,결혼,없슴,761.0,241.61901596892534,수도권,48,전기 및 전자기기 설치 및 수리원,중년
남성,1980,무응답,있슴,761.0,150.0,강원/충북,41,전기 및 전자기기 설치 및 수리원,중년
남성,1982,결혼,없슴,761.0,277.3,강원/충북,39,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,있슴,761.0,341.66,강원/충북,45,전기 및 전자기기 설치 및 수리원,중년
남성,1980,결혼,없슴,761.0,280.0,대전/충남,41,전기 및 전자기기 설치 및 수리원,중년
남성,1973,결혼,없슴,761.0,210.0,대전/충남,48,전기 및 전자기기 설치 및 수리원,중년
남성,1979,결혼,없슴,761.0,275.0,부산/경남/울산,42,전기 및 전자기기 설치 및 수리원,중년
남성,1969,결혼,없슴,761.0,241.61901596892534,광주/전남/전북/제주도,52,전기 및 전자기기 설치 및 수리원,중년
남성,1965,결혼,없슴,761.0,241.61901596892534,광주/전남/전북/제주도,56,전기 및 전자기기 설치 및 수리원,중년
남성,1967,결혼,없슴,761.0,319.9,대구/경북,54,전기 및 전자기기 설치 및 수리원,중년
남성,1971,결혼,없슴,761.0,241.61901596892534,대구/경북,50,전기 및 전자기기 설치 및 수리원,중년
남성,1982,결혼,없슴,761.0,241.61901596892534,대구/경북,39,전기 및 전자기기 설치 및 수리원,중년
남성,1977,결혼,없슴,761.0,408.0,부산/경남/울산,44,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,없슴,761.0,209.6,광주/전남/전북/제주도,45,전기 및 전자기기 설치 및 수리원,중년
남성,1968,결혼,없슴,761.0,241.61901596892534,광주/전남/전북/제주도,53,전기 및 전자기기 설치 및 수리원,중년
남성,1983,결혼,없슴,761.0,316.0,수도권,38,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,없슴,761.0,283.0,수도권,45,전기 및 전자기기 설치 및 수리원,중년
남성,1973,결혼,없슴,761.0,389.9,수도권,48,전기 및 전자기기 설치 및 수리원,중년
남성,1965,결혼,없슴,761.0,241.61901596892534,광주/전남/전북/제주도,56,전기 및 전자기기 설치 및 수리원,중년
남성,1975,결혼,있슴,761.0,300.0,광주/전남/전북/제주도,46,전기 및 전자기기 설치 및 수리원,중년
남성,1959,결혼,있슴,761.0,300.0,부산/경남/울산,62,전기 및 전자기기 설치 및 수리원,노년
남성,1972,결혼,없슴,761.0,241.61901596892534,부산/경남/울산,49,전기 및 전자기기 설치 및 수리원,중년
남성,1962,결혼,없슴,761.0,437.5,대구/경북,59,전기 및 전자기기 설치 및 수리원,중년
남성,1974,결혼,없슴,761.0,325.0,대구/경북,47,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,없슴,761.0,250.0,부산/경남/울산,45,전기 및 전자기기 설치 및 수리원,중년
남성,1976,무응답,없슴,761.0,230.0,대구/경북,45,전기 및 전자기기 설치 및 수리원,중년
남성,1984,무응답,없슴,761.0,202.5,서울,37,전기 및 전자기기 설치 및 수리원,중년
남성,1972,결혼,없슴,761.0,241.61901596892534,대구/경북,49,전기 및 전자기기 설치 및 수리원,중년
남성,1972,무응답,있슴,761.0,241.61901596892534,대구/경북,49,전기 및 전자기기 설치 및 수리원,중년
남성,1956,결혼,없슴,761.0,241.61901596892534,대전/충남,65,전기 및 전자기기 설치 및 수리원,노년
남성,1974,무응답,없슴,761.0,241.61901596892534,수도권,47,전기 및 전자기기 설치 및 수리원,중년
남성,1984,결혼,없슴,761.0,249.1,부산/경남/울산,37,전기 및 전자기기 설치 및 수리원,중년
여성,1963,결혼,있슴,922.0,85.0,서울,58,배달원,중년
남성,1984,무응답,없슴,922.0,163.0,서울,37,배달원,중년
남성,1974,결혼,없슴,922.0,419.7,서울,47,배달원,중년
남성,1954,결혼,없슴,922.0,241.61901596892534,서울,67,배달원,노년
남성,1964,결혼,있슴,922.0,367.5,수도권,57,배달원,중년
남성,1942,결혼,있슴,922.0,241.61901596892534,서울,79,배달원,노년
여성,1963,무응답,있슴,922.0,144.0,서울,58,배달원,중년
남성,1971,무응답,없슴,922.0,170.0,수도권,50,배달원,중년
남성,1983,무응답,없슴,922.0,137.5,서울,38,배달원,중년
남성,1946,결혼,있슴,922.0,241.61901596892534,서울,75,배달원,노년
남성,1942,결혼,있슴,922.0,80.0,서울,79,배달원,노년
남성,1990,무응답,있슴,922.0,103.0,부산/경남/울산,31,배달원,중년
남성,1988,무응답,없슴,922.0,193.0,부산/경남/울산,33,배달원,중년
남성,1991,무응답,없슴,922.0,164.2,부산/경남/울산,30,배달원,중년
남성,1974,무응답,있슴,922.0,187.5,부산/경남/울산,47,배달원,중년
남성,1979,무응답,있슴,922.0,107.0,부산/경남/울산,42,배달원,중년
남성,1984,결혼,있슴,922.0,160.0,부산/경남/울산,37,배달원,중년
남성,1965,이혼,있슴,922.0,250.0,부산/경남/울산,56,배달원,중년
여성,1967,결혼,있슴,922.0,241.61901596892534,부산/경남/울산,54,배달원,중년
남성,1979,결혼,없슴,922.0,241.61901596892534,대구/경북,42,배달원,중년
여성,1961,결혼,있슴,922.0,117.0,대구/경북,60,배달원,노년
남성,1966,결혼,없슴,922.0,250.0,대구/경북,55,배달원,중년
남성,1970,이혼,있슴,922.0,131.7,대구/경북,51,배달원,중년
남성,1975,결혼,없슴,922.0,179.0,대구/경북,46,배달원,중년
남성,1961,결혼,없슴,922.0,166.7,대구/경북,60,배달원,노년
남성,1985,무응답,없슴,922.0,125.0,수도권,36,배달원,중년
남성,1966,결혼,없슴,922.0,157.1,광주/전남/전북/제주도,55,배달원,중년
남성,1983,무응답,없슴,922.0,312.0,부산/경남/울산,38,배달원,중년
남성,1981,결혼,없슴,922.0,273.0,수도권,40,배달원,중년
남성,1958,결혼,있슴,922.0,241.61901596892534,수도권,63,배달원,노년
남성,1967,결혼,있슴,922.0,250.0,수도권,54,배달원,중년
여성,1968,결혼,없슴,922.0,166.6,수도권,53,배달원,중년
남성,1965,결혼,없슴,922.0,308.3,수도권,56,배달원,중년
남성,1988,무응답,없슴,922.0,180.0,수도권,33,배달원,중년
남성,1976,결혼,없슴,922.0,377.9,수도권,45,배달원,중년
남성,1977,결혼,있슴,922.0,225.0,수도권,44,배달원,중년
남성,1966,결혼,있슴,922.0,200.0,수도권,55,배달원,중년
남성,1973,이혼,없슴,922.0,241.61901596892534,강원/충북,48,배달원,중년
남성,1978,무응답,없슴,922.0,176.8,강원/충북,43,배달원,중년
남성,1970,결혼,있슴,922.0,200.0,강원/충북,51,배달원,중년
남성,1978,무응답,있슴,922.0,244.2,서울,43,배달원,중년
여성,1971,이혼,없슴,922.0,90.0,강원/충북,50,배달원,중년
남성,1952,결혼,없슴,922.0,241.61901596892534,강원/충북,69,배달원,노년
남성,1962,결혼,없슴,922.0,102.5,강원/충북,59,배달원,중년
남성,1963,결혼,없슴,922.0,74.0,강원/충북,58,배달원,중년
남성,1979,결혼,있슴,922.0,241.61901596892534,수도권,42,배달원,중년
남성,1974,결혼,없슴,922.0,241.61901596892534,대전/충남,47,배달원,중년
